#separator:Comma
#html:true
#notetype:Basic
#guid column:1
#deck column:2
#tags column:6
guid,deck,front,back,source,tags
fbc96797df1fb2f4,PCA::03 PromQL::Lições PromQL,<code>ts_of_max_over_time()</code> · Counter?,"<code>rate</code> primeiro. Par natural: <code>max_over_time</code> (o quê) + <code>ts_of_max_over_time</code> (quando).<div class=""extra"">Cola completa: Counter? <code>rate</code> primeiro. Par natural: <code>max_over_time</code> (o quê) + <code>ts_of_max_over_time</code> (quando).</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_max_over_time/,domain::promql origin::lesson lesson::ts_of_max_over_time kind::cola
f22d8071daf5d37a,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_max_over_time()</code>: pegadinha «Experimental». O que acontece / por quê?,"sem a feature flag, erro de função desconhecida.<div class=""extra"">Cola completa: <b>Experimental</b>: sem a feature flag, erro de função desconhecida.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_max_over_time/,domain::promql origin::lesson lesson::ts_of_max_over_time kind::pegadinha
94622fde9c529684,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_max_over_time()</code>: pegadinha «Empate = ÚLTIMA amostra». O que acontece / por quê?,"num platô, a resposta acompanha o fim do platô (query 3, <code>web-2</code>).<div class=""extra"">Cola completa: <b>Empate = ÚLTIMA amostra</b>: num platô, a resposta acompanha o fim do platô (query 3, <code>web-2</code>).</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_max_over_time/,domain::promql origin::lesson lesson::ts_of_max_over_time kind::pegadinha
81c13bf3404b948c,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_max_over_time()</code>: pegadinha «Segundos Unix». O que acontece / por quê?,"<code>* 1000</code> para o Grafana formatar como data.<div class=""extra"">Cola completa: <b>Segundos Unix</b>: <code>* 1000</code> para o Grafana formatar como data.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_max_over_time/,domain::promql origin::lesson lesson::ts_of_max_over_time kind::pegadinha
9881f87c4e3d15b9,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_max_over_time()</code>: pegadinha «Timestamp do scrape». O que acontece / por quê?,"<b>Timestamp do scrape</b>, não do evento real: com scrape de 30s, o pico ""real"" pode ter sido até 30s antes.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_max_over_time/,domain::promql origin::lesson lesson::ts_of_max_over_time kind::pegadinha
8c1659c9e8dbdd24,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_max_over_time()</code>: pegadinha «Só dentro da janela». O que acontece / por quê?,"um pico maior 1 segundo antes do início da janela é ignorado.<div class=""extra"">Cola completa: <b>Só dentro da janela</b>: um pico maior 1 segundo antes do início da janela é ignorado.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_max_over_time/,domain::promql origin::lesson lesson::ts_of_max_over_time kind::pegadinha
7e98161c265d6ae3,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_max_over_time()</code>: pegadinha «Counter cru». O que acontece / por quê?,"o máximo de um counter é a última amostra (salvo reset). Aplique <code>rate</code> antes.<div class=""extra"">Cola completa: <b>Counter cru</b>: o máximo de um counter é a última amostra (salvo reset). Aplique <code>rate</code> antes.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_max_over_time/,domain::promql origin::lesson lesson::ts_of_max_over_time kind::pegadinha
a48ebe5b7884f30c,PCA::03 PromQL::Lições PromQL,"<code>ts_of_min_over_time()</code> · <code>ts_of_min_over_time(x[w])</code> = <span class=""cloze"">[…]</span> (timestamp Unix em s) foi o mínimo da janela; <span class=""cloze"">[…]</span>.","<code>ts_of_min_over_time()</code> · <code>ts_of_min_over_time(x[w])</code> = <span class=""cloze-a"">quando</span> (timestamp Unix em s) foi o mínimo da janela; <span class=""cloze-a"">experimental</span>.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_min_over_time/,domain::promql origin::lesson lesson::ts_of_min_over_time kind::cola
38c5338d4ceb8156,PCA::03 PromQL::Lições PromQL,<code>ts_of_min_over_time()</code> · Empate → ?,"a <b>última</b> amostra com o valor mínimo.<div class=""extra"">Cola completa: Empate → a <b>última</b> amostra com o valor mínimo.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_min_over_time/,domain::promql origin::lesson lesson::ts_of_min_over_time kind::cola
a99ad86f6f05db67,PCA::03 PromQL::Lições PromQL,<code>ts_of_min_over_time()</code> · <code>time() - ts_of_min_over_time(x[w])</code> = ?,"há quantos segundos foi o mínimo.<div class=""extra"">Cola completa: <code>time() - ts_of_min_over_time(x[w])</code> = há quantos segundos foi o mínimo.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_min_over_time/,domain::promql origin::lesson lesson::ts_of_min_over_time kind::cola
da84dbfa0ee7e5a9,PCA::03 PromQL::Lições PromQL,<code>ts_of_min_over_time()</code> · Grafana: ?,"<code>* 1000</code> + unidade <code>dateTimeAsIso</code>.<div class=""extra"">Cola completa: Grafana: <code>* 1000</code> + unidade <code>dateTimeAsIso</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_min_over_time/,domain::promql origin::lesson lesson::ts_of_min_over_time kind::cola
e65af94d891a8ebf,PCA::03 PromQL::Lições PromQL,<code>ts_of_min_over_time()</code> · Par natural: ?,"<code>min_over_time</code> (o quê) + <code>ts_of_min_over_time</code> (quando).<div class=""extra"">Cola completa: Par natural: <code>min_over_time</code> (o quê) + <code>ts_of_min_over_time</code> (quando).</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_min_over_time/,domain::promql origin::lesson lesson::ts_of_min_over_time kind::cola
2a5f23848cbab967,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_min_over_time()</code>: pegadinha «Experimental». O que acontece / por quê?,"sem a feature flag, erro de função desconhecida.<div class=""extra"">Cola completa: <b>Experimental</b>: sem a feature flag, erro de função desconhecida.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_min_over_time/,domain::promql origin::lesson lesson::ts_of_min_over_time kind::pegadinha
7ff4aea54960dd88,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_min_over_time()</code>: pegadinha «Empate = ÚLTIMA amostra». O que acontece / por quê?,"com o valor mínimo, não a primeira (query 3, platô do <code>BAT0</code>).<div class=""extra"">Cola completa: <b>Empate = ÚLTIMA amostra</b> com o valor mínimo, não a primeira (query 3, platô do <code>BAT0</code>).</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_min_over_time/,domain::promql origin::lesson lesson::ts_of_min_over_time kind::pegadinha
80b771a49bfcfce9,PCA::03 PromQL::Lições PromQL,"⚠️ <code>ts_of_min_over_time()</code>: pegadinha «Segundos, não milissegundos». O que acontece / por quê?","Grafana precisa de <code>* 1000</code> para formatar data.<div class=""extra"">Cola completa: <b>Segundos, não milissegundos</b>: Grafana precisa de <code>* 1000</code> para formatar data.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_min_over_time/,domain::promql origin::lesson lesson::ts_of_min_over_time kind::pegadinha
ed3fb9d19f908381,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_min_over_time()</code>: pegadinha «É o timestamp da AMOSTRA». O que acontece / por quê?,"<b>É o timestamp da AMOSTRA</b> (hora do scrape), não do evento real: com scrape de 60s, erro de até 60s.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_min_over_time/,domain::promql origin::lesson lesson::ts_of_min_over_time kind::pegadinha
527017f55f820e44,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_min_over_time()</code>: pegadinha «Só enxerga dentro da janela». O que acontece / por quê?,"se o mínimo ""de verdade"" foi antes da janela, você recebe o mínimo <b>da janela</b>.<div class=""extra"">Cola completa: <b>Só enxerga dentro da janela</b>: se o mínimo ""de verdade"" foi antes da janela, você recebe o mínimo <b>da janela</b>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_min_over_time/,domain::promql origin::lesson lesson::ts_of_min_over_time kind::pegadinha
a8ee2959fad80f6e,PCA::03 PromQL::Lições PromQL,<code>ts_of_min_over_time()</code> · Complete: <b>Histogramas são ignorados</b>. …,<b>Histogramas são ignorados</b>.,https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_min_over_time/,domain::promql origin::lesson lesson::ts_of_min_over_time kind::pegadinha
18eb08b0d7fdf7c7,PCA::03 PromQL::Lições PromQL,<code>vector()</code> · <code>vector(s)</code> → ?,"<code>{} s</code> (1 elemento, <b>sem labels</b>). Inverso de <code>scalar()</code>.<div class=""extra"">Cola completa: <code>vector(s)</code> → <code>{} s</code> (1 elemento, <b>sem labels</b>). Inverso de <code>scalar()</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/vector/,domain::promql origin::lesson lesson::vector kind::cola
bcea7fe29bb6d6ef,PCA::03 PromQL::Lições PromQL,"<code>vector()</code> · <code>... or vector(0)</code>: ""No data"" vira 0. Só funciona bem <span class=""cloze"">[…]</span> <code>by</code>.","<code>vector()</code> · <code>... or vector(0)</code>: ""No data"" vira 0. Só funciona bem <span class=""cloze-a"">sem</span> <code>by</code>.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/vector/,domain::promql origin::lesson lesson::vector kind::cola
bd9f6437a58644df,PCA::03 PromQL::Lições PromQL,<code>vector()</code> · Fallback por label: ?,"<code>or 0 * sum by (x) (&lt;métrica que sempre existe&gt;)</code>.<div class=""extra"">Cola completa: Fallback por label: <code>or 0 * sum by (x) (&lt;métrica que sempre existe&gt;)</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/vector/,domain::promql origin::lesson lesson::vector kind::cola
86f6c54c3281b342,PCA::03 PromQL::Lições PromQL,"<code>vector()</code> · <code>or</code>/<code>and</code>/<code>unless</code> só entre <span class=""cloze"">[…]</span> (<code>x or 0</code> é erro).","<code>vector()</code> · <code>or</code>/<code>and</code>/<code>unless</code> só entre <span class=""cloze-a"">vetores</span> (<code>x or 0</code> é erro).",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/vector/,domain::promql origin::lesson lesson::vector kind::cola
347de6d43fe0a1ca,PCA::03 PromQL::Lições PromQL,<code>vector()</code> · Cuidado: 0 pode esconder um scrape quebrado → ?,"tenha <code>absent()</code>/<code>up</code>.<div class=""extra"">Cola completa: Cuidado: 0 pode esconder um scrape quebrado → tenha <code>absent()</code>/<code>up</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/vector/,domain::promql origin::lesson lesson::vector kind::cola
8d61c150fe2cf8ee,PCA::03 PromQL::Lições PromQL,⚠️ <code>vector()</code>: pegadinha «<code>vector(0)</code> não tem labels». O que acontece / por quê?,"<code>sum by (x) (...) or vector(0)</code> adiciona <b>uma</b> série <code>{}</code>, não um 0 por <code>x</code>.<div class=""extra"">Cola completa: <b><code>vector(0)</code> não tem labels:</b> <code>sum by (x) (...) or vector(0)</code> adiciona <b>uma</b> série <code>{}</code>, não um 0 por <code>x</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/vector/,domain::promql origin::lesson lesson::vector kind::pegadinha
00050ba6dfaf8f51,PCA::03 PromQL::Lições PromQL,⚠️ <code>vector()</code>: pegadinha «Em divisões com <code>by</code>». O que acontece / por quê?,"o <code>{}</code> do <code>vector(0)</code> não casa com <code>{job=""...""}</code> do denominador → resultado vazio. Use o ""molde"" com <code>0 * ...</code>.<div class=""extra"">Cola completa: <b>Em divisões com <code>by</code>:</b> o <code>{}</code> do <code>vector(0)</code> não casa com <code>{job=""...""}</code> do denominador → resultado vazio. Use o ""molde"" com <code>0 * ...</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/vector/,domain::promql origin::lesson lesson::vector kind::pegadinha
daff7cd98cd475fe,PCA::03 PromQL::Lições PromQL,⚠️ <code>vector()</code>: pegadinha «Pode mascarar problemas». O que acontece / por quê?,"se o scrape <b>falhou</b> e a métrica sumiu, <code>or vector(0)</code> mostra ""0 erros"" (tudo verde!). Tenha um alerta de <code>up == 0</code> / <a href=""https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/absent/""><code>absent()</code></a> em paralelo.<div class=""extra"">Cola completa: <b>Pode mascarar problemas:</b> se o scrape <b>falhou</b> e a métrica sumiu, <code>or vector(0)</code> mostra ""0 erros"" (tudo verde!). Tenha um alerta de <code>up == 0</code> / <a href=""https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/absent/""><code>absent()</code></a> em paralelo.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/vector/,domain::promql origin::lesson lesson::vector kind::pegadinha
5d0ca18cd30380a5,PCA::03 PromQL::Lições PromQL,⚠️ <code>vector()</code>: pegadinha «Escalar vs vetor». O que acontece / por quê?,"<code>vector(time())</code> é um vetor; <code>time()</code> é escalar. Operadores de conjunto (<code>or</code>, <code>and</code>, <code>unless</code>) <b>só</b> funcionam entre vetores: <code>x or 0</code> é <b>erro de parse</b>.<div class=""extra"">Cola completa: <b>Escalar vs vetor:</b> <code>vector(time())</code> é um vetor; <code>time()</code> é escalar. Operadores de conjunto (<code>or</code>, <code>and</code>, <code>unless</code>) <b>só</b> funcionam entre vetores: <code>x or 0</code> é <b>erro de parse</b>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/vector/,domain::promql origin::lesson lesson::vector kind::pegadinha
